Var1,Var2
"MicrophoneMuscle_Specimens3_1701.txt","Muscle"
"MicrophoneMuscle_Specimens3_1702.txt","Muscle"
"MicrophoneMuscle_Specimens3_1703.txt","Muscle"
"MicrophoneMuscle_Specimens3_1704.txt","Muscle"
"MicrophoneMuscle_Specimens3_1705.txt","Muscle"
"MicrophoneMuscle_Specimens3_1706.txt","Muscle"
"MicrophoneMuscle_Specimens3_1707.txt","Muscle"
"MicrophoneMuscle_Specimens3_1708.txt","Muscle"
"MicrophoneMuscle_Specimens3_1709.txt","Muscle"
"MicrophoneMuscle_Specimens3_1710.txt","Muscle"
"MicrophoneMuscle_Specimens3_1711.txt","Muscle"
"MicrophoneMuscle_Specimens3_1712.txt","Muscle"
"MicrophoneMuscle_Specimens3_1713.txt","Muscle"
"MicrophoneMuscle_Specimens3_1714.txt","Muscle"
"MicrophoneMuscle_Specimens3_1715.txt","Muscle"
"MicrophoneMuscle_Specimens3_1716.txt","Muscle"
"MicrophoneMuscle_Specimens3_1717.txt","Muscle"
"MicrophoneMuscle_Specimens3_1718.txt","Muscle"
"MicrophoneMuscle_Specimens3_1719.txt","Muscle"
"MicrophoneMuscle_Specimens3_1720.txt","Muscle"
"MicrophoneMuscle_Specimens3_1721.txt","Muscle"
"MicrophoneMuscle_Specimens3_1722.txt","Muscle"
"MicrophoneMuscle_Specimens3_1723.txt","Muscle"
"MicrophoneMuscle_Specimens3_1724.txt","Muscle"
"MicrophoneMuscle_Specimens3_1725.txt","Muscle"
"MicrophoneMuscle_Specimens3_1726.txt","Muscle"
"MicrophoneMuscle_Specimens3_1727.txt","Muscle"
"MicrophoneMuscle_Specimens3_1728.txt","Muscle"
"MicrophoneMuscle_Specimens3_1729.txt","Muscle"
"MicrophoneMuscle_Specimens3_1730.txt","Muscle"
"MicrophoneMuscle_Specimens3_1731.txt","Muscle"
"MicrophoneMuscle_Specimens3_1732.txt","Muscle"
"MicrophoneMuscle_Specimens3_1733.txt","Muscle"
"MicrophoneMuscle_Specimens3_1734.txt","Muscle"
"MicrophoneMuscle_Specimens3_1735.txt","Muscle"
"MicrophoneMuscle_Specimens3_1736.txt","Muscle"
"MicrophoneMuscle_Specimens3_1737.txt","Muscle"
"MicrophoneMuscle_Specimens3_1738.txt","Muscle"
"MicrophoneMuscle_Specimens3_1739.txt","Muscle"
"MicrophoneMuscle_Specimens3_1740.txt","Muscle"
"MicrophoneMuscle_Specimens3_1741.txt","Muscle"
"MicrophoneMuscle_Specimens3_1742.txt","Muscle"
"MicrophoneMuscle_Specimens3_1743.txt","Muscle"
"MicrophoneMuscle_Specimens3_1744.txt","Muscle"
"MicrophoneMuscle_Specimens3_1745.txt","Muscle"
"MicrophoneMuscle_Specimens3_1746.txt","Muscle"
"MicrophoneMuscle_Specimens3_1747.txt","Muscle"
"MicrophoneMuscle_Specimens3_1748.txt","Muscle"
"MicrophoneMuscle_Specimens3_1749.txt","Muscle"
"MicrophoneMuscle_Specimens3_1750.txt","Muscle"
"MicrophoneMuscle_Specimens3_1751.txt","Muscle"
"MicrophoneMuscle_Specimens3_1752.txt","Muscle"
"MicrophoneMuscle_Specimens3_1753.txt","Muscle"
"MicrophoneMuscle_Specimens3_1754.txt","Muscle"
"MicrophoneMuscle_Specimens3_1755.txt","Muscle"
"MicrophoneMuscle_Specimens3_1756.txt","Muscle"
"MicrophoneMuscle_Specimens3_1757.txt","Muscle"
"MicrophoneMuscle_Specimens3_1758.txt","Muscle"
"MicrophoneMuscle_Specimens3_1759.txt","Muscle"
"MicrophoneMuscle_Specimens3_1760.txt","Muscle"
"MicrophoneMuscle_Specimens3_1761.txt","Muscle"
"MicrophoneMuscle_Specimens3_1762.txt","Muscle"
"MicrophoneMuscle_Specimens3_1763.txt","Muscle"
"MicrophoneMuscle_Specimens3_1764.txt","Muscle"
"MicrophoneMuscle_Specimens3_1765.txt","Muscle"
"MicrophoneMuscle_Specimens3_1766.txt","Muscle"
"MicrophoneMuscle_Specimens3_1767.txt","Muscle"
"MicrophoneMuscle_Specimens3_1768.txt","Muscle"
"MicrophoneMuscle_Specimens3_1769.txt","Muscle"
"MicrophoneMuscle_Specimens3_1770.txt","Muscle"
"MicrophoneMuscle_Specimens3_1771.txt","Muscle"
"MicrophoneMuscle_Specimens3_1772.txt","Muscle"
"MicrophoneMuscle_Specimens3_1773.txt","Muscle"
"MicrophoneMuscle_Specimens3_1774.txt","Muscle"
"MicrophoneMuscle_Specimens3_1775.txt","Muscle"
"MicrophoneMuscle_Specimens3_1776.txt","Muscle"
"MicrophoneMuscle_Specimens3_1777.txt","Muscle"
"MicrophoneMuscle_Specimens3_1778.txt","Muscle"
"MicrophoneMuscle_Specimens3_1779.txt","Muscle"
"MicrophoneMuscle_Specimens3_1780.txt","Muscle"
"MicrophoneMuscle_Specimens3_1781.txt","Muscle"
"MicrophoneMuscle_Specimens3_1782.txt","Muscle"
"MicrophoneMuscle_Specimens3_1783.txt","Muscle"
"MicrophoneMuscle_Specimens3_1784.txt","Muscle"
"MicrophoneMuscle_Specimens3_1785.txt","Muscle"
"MicrophoneMuscle_Specimens3_1786.txt","Muscle"
"MicrophoneMuscle_Specimens3_1787.txt","Muscle"
"MicrophoneMuscle_Specimens3_1788.txt","Muscle"
"MicrophoneMuscle_Specimens3_1789.txt","Muscle"
"MicrophoneMuscle_Specimens3_1790.txt","Muscle"
"MicrophoneMuscle_Specimens3_1791.txt","Muscle"
"MicrophoneMuscle_Specimens3_1792.txt","Muscle"
"MicrophoneMuscle_Specimens3_1793.txt","Muscle"
"MicrophoneMuscle_Specimens3_1794.txt","Muscle"
"MicrophoneMuscle_Specimens3_1795.txt","Muscle"
"MicrophoneMuscle_Specimens3_1796.txt","Muscle"
"MicrophoneMuscle_Specimens3_1797.txt","Muscle"
"MicrophoneMuscle_Specimens3_1798.txt","Muscle"
"MicrophoneMuscle_Specimens3_1799.txt","Muscle"
"MicrophoneMuscle_Specimens3_1800.txt","Muscle"
"MicrophoneMuscle_Specimens3_1801.txt","Muscle"
"MicrophoneMuscle_Specimens3_1802.txt","Muscle"
"MicrophoneMuscle_Specimens3_1803.txt","Muscle"
"MicrophoneMuscle_Specimens3_1804.txt","Muscle"
"MicrophoneMuscle_Specimens3_1805.txt","Muscle"
"MicrophoneMuscle_Specimens3_1806.txt","Muscle"
"MicrophoneMuscle_Specimens3_1807.txt","Muscle"
"MicrophoneMuscle_Specimens3_1808.txt","Muscle"
"MicrophoneMuscle_Specimens3_1809.txt","Muscle"
"MicrophoneMuscle_Specimens3_1810.txt","Muscle"
"MicrophoneMuscle_Specimens3_1811.txt","Muscle"
"MicrophoneMuscle_Specimens3_1812.txt","Muscle"
"MicrophoneMuscle_Specimens3_1813.txt","Muscle"
"MicrophoneMuscle_Specimens3_1814.txt","Muscle"
"MicrophoneMuscle_Specimens3_1815.txt","Muscle"
"MicrophoneMuscle_Specimens3_1816.txt","Muscle"
"MicrophoneMuscle_Specimens3_1817.txt","Muscle"
"MicrophoneMuscle_Specimens3_1818.txt","Muscle"
"MicrophoneMuscle_Specimens3_1819.txt","Muscle"
"MicrophoneMuscle_Specimens3_1820.txt","Muscle"
"MicrophoneMuscle_Specimens3_1821.txt","Muscle"
"MicrophoneMuscle_Specimens3_1822.txt","Muscle"
"MicrophoneMuscle_Specimens3_1823.txt","Muscle"
"MicrophoneMuscle_Specimens3_1824.txt","Muscle"
"MicrophoneMuscle_Specimens3_1825.txt","Muscle"
"MicrophoneMuscle_Specimens3_1826.txt","Muscle"
"MicrophoneMuscle_Specimens3_1827.txt","Muscle"
"MicrophoneMuscle_Specimens3_1828.txt","Muscle"
"MicrophoneMuscle_Specimens3_1829.txt","Muscle"
"MicrophoneMuscle_Specimens3_1830.txt","Muscle"
"MicrophoneMuscle_Specimens3_1831.txt","Muscle"
"MicrophoneMuscle_Specimens3_1832.txt","Muscle"
"MicrophoneMuscle_Specimens3_1833.txt","Muscle"
"MicrophoneMuscle_Specimens3_1834.txt","Muscle"
"MicrophoneMuscle_Specimens3_1835.txt","Muscle"
"MicrophoneMuscle_Specimens3_1836.txt","Muscle"
"MicrophoneMuscle_Specimens3_1837.txt","Muscle"
"MicrophoneMuscle_Specimens3_1838.txt","Muscle"
"MicrophoneMuscle_Specimens3_1839.txt","Muscle"
"MicrophoneMuscle_Specimens3_1840.txt","Muscle"
"MicrophoneMuscle_Specimens3_1841.txt","Muscle"
"MicrophoneMuscle_Specimens3_1842.txt","Muscle"
"MicrophoneMuscle_Specimens3_1843.txt","Muscle"
"MicrophoneMuscle_Specimens3_1844.txt","Muscle"
"MicrophoneMuscle_Specimens3_1845.txt","Muscle"
"MicrophoneMuscle_Specimens3_1846.txt","Muscle"
"MicrophoneMuscle_Specimens3_1847.txt","Muscle"
"MicrophoneMuscle_Specimens3_1848.txt","Muscle"
"MicrophoneMuscle_Specimens3_1849.txt","Muscle"
"MicrophoneMuscle_Specimens3_1850.txt","Muscle"
"MicrophoneMuscle_Specimens3_1851.txt","Muscle"
"MicrophoneMuscle_Specimens3_1852.txt","Muscle"
"MicrophoneMuscle_Specimens3_1853.txt","Muscle"
"MicrophoneMuscle_Specimens3_1854.txt","Muscle"
"MicrophoneMuscle_Specimens3_1855.txt","Muscle"
"MicrophoneMuscle_Specimens3_1856.txt","Muscle"
"MicrophoneMuscle_Specimens3_1857.txt","Muscle"
"MicrophoneMuscle_Specimens3_1858.txt","Muscle"
"MicrophoneMuscle_Specimens3_1859.txt","Muscle"
"MicrophoneMuscle_Specimens3_1860.txt","Muscle"
"MicrophoneMuscle_Specimens3_1861.txt","Muscle"
"MicrophoneMuscle_Specimens3_1862.txt","Muscle"
"MicrophoneMuscle_Specimens3_1863.txt","Muscle"
"MicrophoneMuscle_Specimens3_1864.txt","Muscle"
"MicrophoneMuscle_Specimens3_1865.txt","Muscle"
"MicrophoneMuscle_Specimens3_1866.txt","Muscle"
"MicrophoneMuscle_Specimens3_1867.txt","Muscle"
"MicrophoneMuscle_Specimens3_1868.txt","Muscle"
"MicrophoneMuscle_Specimens3_1869.txt","Muscle"
"MicrophoneMuscle_Specimens3_1870.txt","Muscle"
"MicrophoneMuscle_Specimens3_1871.txt","Muscle"
"MicrophoneMuscle_Specimens3_1872.txt","Muscle"
"MicrophoneMuscle_Specimens3_1873.txt","Muscle"
"MicrophoneMuscle_Specimens3_1874.txt","Muscle"
"MicrophoneMuscle_Specimens3_1875.txt","Muscle"
"MicrophoneMuscle_Specimens3_1876.txt","Muscle"
"MicrophoneMuscle_Specimens3_1877.txt","Muscle"
"MicrophoneMuscle_Specimens3_1878.txt","Muscle"
"MicrophoneMuscle_Specimens3_1879.txt","Muscle"
"MicrophoneMuscle_Specimens3_1880.txt","Muscle"
"MicrophoneMuscle_Specimens3_1881.txt","Muscle"
"MicrophoneMuscle_Specimens3_1882.txt","Muscle"
"MicrophoneMuscle_Specimens3_1883.txt","Muscle"
"MicrophoneMuscle_Specimens3_1884.txt","Muscle"
"MicrophoneMuscle_Specimens3_1885.txt","Muscle"
"MicrophoneMuscle_Specimens3_1886.txt","Muscle"
"MicrophoneMuscle_Specimens3_1887.txt","Muscle"
"MicrophoneMuscle_Specimens3_1888.txt","Muscle"
"MicrophoneMuscle_Specimens3_1889.txt","Muscle"
"MicrophoneMuscle_Specimens3_1890.txt","Muscle"
"MicrophoneMuscle_Specimens3_1891.txt","Muscle"
"MicrophoneMuscle_Specimens3_1892.txt","Muscle"
"MicrophoneMuscle_Specimens3_1893.txt","Muscle"
"MicrophoneMuscle_Specimens3_1894.txt","Muscle"
"MicrophoneMuscle_Specimens3_1895.txt","Muscle"
"MicrophoneMuscle_Specimens3_1896.txt","Muscle"
"MicrophoneMuscle_Specimens3_1897.txt","Muscle"
"MicrophoneMuscle_Specimens3_1898.txt","Muscle"
"MicrophoneMuscle_Specimens3_1899.txt","Muscle"
"MicrophoneMuscle_Specimens3_1900.txt","Muscle"
"MicrophoneMuscle_Specimens3_1901.txt","Muscle"
"MicrophoneMuscle_Specimens3_1902.txt","Muscle"
"MicrophoneMuscle_Specimens3_1903.txt","Muscle"
"MicrophoneMuscle_Specimens3_1904.txt","Muscle"
"MicrophoneMuscle_Specimens3_1905.txt","Muscle"
"MicrophoneMuscle_Specimens3_1906.txt","Muscle"
"MicrophoneMuscle_Specimens3_1907.txt","Muscle"
"MicrophoneMuscle_Specimens3_1908.txt","Muscle"
"MicrophoneMuscle_Specimens3_1909.txt","Muscle"
"MicrophoneMuscle_Specimens3_1910.txt","Muscle"
"MicrophoneMuscle_Specimens3_1911.txt","Muscle"
"MicrophoneMuscle_Specimens3_1912.txt","Muscle"
"MicrophoneMuscle_Specimens3_1913.txt","Muscle"
"MicrophoneMuscle_Specimens3_1914.txt","Muscle"
"MicrophoneMuscle_Specimens3_1915.txt","Muscle"
"MicrophoneMuscle_Specimens3_1916.txt","Muscle"
"MicrophoneMuscle_Specimens3_1917.txt","Muscle"
"MicrophoneMuscle_Specimens3_1918.txt","Muscle"
"MicrophoneMuscle_Specimens3_1919.txt","Muscle"
"MicrophoneMuscle_Specimens3_1920.txt","Muscle"
"MicrophoneMuscle_Specimens3_1921.txt","Muscle"
"MicrophoneMuscle_Specimens3_1922.txt","Muscle"
"MicrophoneMuscle_Specimens3_1923.txt","Muscle"
"MicrophoneMuscle_Specimens3_1924.txt","Muscle"
"MicrophoneMuscle_Specimens3_1925.txt","Muscle"
"MicrophoneMuscle_Specimens3_1926.txt","Muscle"
"MicrophoneMuscle_Specimens3_1927.txt","Muscle"
"MicrophoneMuscle_Specimens3_1928.txt","Muscle"
"MicrophoneMuscle_Specimens3_1929.txt","Muscle"
"MicrophoneMuscle_Specimens3_1930.txt","Muscle"
"MicrophoneMuscle_Specimens3_1931.txt","Muscle"
"MicrophoneMuscle_Specimens3_1932.txt","Muscle"
"MicrophoneMuscle_Specimens3_1933.txt","Muscle"
"MicrophoneMuscle_Specimens3_1934.txt","Muscle"
"MicrophoneMuscle_Specimens3_1935.txt","Muscle"
"MicrophoneMuscle_Specimens3_1936.txt","Muscle"
"MicrophoneMuscle_Specimens3_1937.txt","Muscle"
"MicrophoneMuscle_Specimens3_1938.txt","Muscle"
"MicrophoneMuscle_Specimens3_1939.txt","Muscle"
"MicrophoneMuscle_Specimens3_1940.txt","Muscle"
"MicrophoneMuscle_Specimens3_1941.txt","Muscle"
"MicrophoneMuscle_Specimens3_1942.txt","Muscle"
"MicrophoneMuscle_Specimens3_1943.txt","Muscle"
"MicrophoneMuscle_Specimens3_1944.txt","Muscle"
"MicrophoneMuscle_Specimens3_1945.txt","Muscle"
"MicrophoneMuscle_Specimens3_1946.txt","Muscle"
"MicrophoneMuscle_Specimens3_1947.txt","Muscle"
"MicrophoneMuscle_Specimens3_1948.txt","Muscle"
"MicrophoneMuscle_Specimens3_1949.txt","Muscle"
"MicrophoneMuscle_Specimens3_1950.txt","Muscle"
"MicrophoneMuscle_Specimens3_1951.txt","Muscle"
"MicrophoneMuscle_Specimens3_1952.txt","Muscle"
"MicrophoneMuscle_Specimens3_1953.txt","Muscle"
"MicrophoneMuscle_Specimens3_1954.txt","Muscle"
"MicrophoneMuscle_Specimens3_1955.txt","Muscle"
"MicrophoneMuscle_Specimens3_1956.txt","Muscle"
"MicrophoneMuscle_Specimens3_1957.txt","Muscle"
"MicrophoneMuscle_Specimens3_1958.txt","Muscle"
"MicrophoneMuscle_Specimens3_1959.txt","Muscle"
"MicrophoneMuscle_Specimens3_1960.txt","Muscle"
"MicrophoneMuscle_Specimens3_1961.txt","Muscle"
"MicrophoneMuscle_Specimens3_1962.txt","Muscle"
"MicrophoneMuscle_Specimens3_1963.txt","Muscle"
"MicrophoneMuscle_Specimens3_1964.txt","Muscle"
"MicrophoneMuscle_Specimens3_1965.txt","Muscle"
"MicrophoneMuscle_Specimens3_1966.txt","Muscle"
"MicrophoneMuscle_Specimens3_1967.txt","Muscle"
"MicrophoneMuscle_Specimens3_1968.txt","Muscle"
"MicrophoneMuscle_Specimens3_1969.txt","Muscle"
"MicrophoneMuscle_Specimens3_1970.txt","Muscle"
"MicrophoneMuscle_Specimens3_1971.txt","Muscle"
"MicrophoneMuscle_Specimens3_1972.txt","Muscle"
"MicrophoneMuscle_Specimens3_1973.txt","Muscle"
"MicrophoneMuscle_Specimens3_1974.txt","Muscle"
"MicrophoneMuscle_Specimens3_1975.txt","Muscle"
"MicrophoneMuscle_Specimens3_1976.txt","Muscle"
"MicrophoneMuscle_Specimens3_1977.txt","Muscle"
"MicrophoneMuscle_Specimens3_1978.txt","Muscle"
"MicrophoneMuscle_Specimens3_1979.txt","Muscle"
"MicrophoneMuscle_Specimens3_1980.txt","Muscle"
"MicrophoneMuscle_Specimens3_1981.txt","Muscle"
"MicrophoneMuscle_Specimens3_1982.txt","Muscle"
"MicrophoneMuscle_Specimens3_1983.txt","Muscle"
"MicrophoneMuscle_Specimens3_1984.txt","Muscle"
"MicrophoneMuscle_Specimens3_1985.txt","Muscle"
"MicrophoneMuscle_Specimens3_1986.txt","Muscle"
"MicrophoneMuscle_Specimens3_1987.txt","Muscle"
"MicrophoneMuscle_Specimens3_1988.txt","Muscle"
"MicrophoneMuscle_Specimens3_1989.txt","Muscle"
"MicrophoneMuscle_Specimens3_1990.txt","Muscle"
"MicrophoneMuscle_Specimens3_1991.txt","Muscle"
"MicrophoneMuscle_Specimens3_1992.txt","Muscle"
"MicrophoneMuscle_Specimens3_1993.txt","Muscle"
"MicrophoneMuscle_Specimens3_1994.txt","Muscle"
"MicrophoneMuscle_Specimens3_1995.txt","Muscle"
"MicrophoneMuscle_Specimens3_1996.txt","Muscle"
"MicrophoneMuscle_Specimens3_1997.txt","Muscle"
"MicrophoneMuscle_Specimens3_1998.txt","Muscle"
"MicrophoneMuscle_Specimens3_1999.txt","Muscle"
"MicrophoneMuscle_Specimens3_2000.txt","Muscle"
"MicrophoneMuscle_Specimens3_2001.txt","Muscle"
"MicrophoneMuscle_Specimens3_2002.txt","Muscle"
"MicrophoneMuscle_Specimens3_2003.txt","Muscle"
"MicrophoneMuscle_Specimens3_2004.txt","Muscle"
"MicrophoneMuscle_Specimens3_2005.txt","Muscle"
"MicrophoneMuscle_Specimens3_2006.txt","Muscle"
"MicrophoneMuscle_Specimens3_2007.txt","Muscle"
"MicrophoneMuscle_Specimens3_2008.txt","Muscle"
"MicrophoneMuscle_Specimens3_2009.txt","Muscle"
"MicrophoneMuscle_Specimens3_2010.txt","Muscle"
"MicrophoneMuscle_Specimens3_2011.txt","Muscle"
"MicrophoneMuscle_Specimens3_2012.txt","Muscle"
"MicrophoneMuscle_Specimens3_2013.txt","Muscle"
"MicrophoneMuscle_Specimens3_2014.txt","Muscle"
"MicrophoneMuscle_Specimens3_2015.txt","Muscle"
"MicrophoneMuscle_Specimens3_2016.txt","Muscle"
"MicrophoneMuscle_Specimens3_2017.txt","Muscle"
"MicrophoneMuscle_Specimens3_2018.txt","Muscle"
"MicrophoneMuscle_Specimens3_2019.txt","Muscle"
"MicrophoneMuscle_Specimens3_2020.txt","Muscle"
"MicrophoneMuscle_Specimens3_2021.txt","Muscle"
"MicrophoneMuscle_Specimens3_2022.txt","Muscle"
"MicrophoneMuscle_Specimens3_2023.txt","Muscle"
"MicrophoneMuscle_Specimens3_2024.txt","Muscle"
"MicrophoneMuscle_Specimens3_2025.txt","Muscle"
"MicrophoneMuscle_Specimens3_2026.txt","Muscle"
"MicrophoneMuscle_Specimens3_2027.txt","Muscle"
"MicrophoneMuscle_Specimens3_2028.txt","Muscle"
"MicrophoneMuscle_Specimens3_2029.txt","Muscle"
"MicrophoneMuscle_Specimens3_2030.txt","Muscle"
"MicrophoneMuscle_Specimens3_2031.txt","Muscle"
"MicrophoneMuscle_Specimens3_2032.txt","Muscle"
"MicrophoneMuscle_Specimens3_2033.txt","Muscle"
"MicrophoneMuscle_Specimens3_2034.txt","Muscle"
"MicrophoneMuscle_Specimens3_2035.txt","Muscle"
"MicrophoneMuscle_Specimens3_2036.txt","Muscle"
"MicrophoneMuscle_Specimens3_2037.txt","Muscle"
"MicrophoneMuscle_Specimens3_2038.txt","Muscle"
"MicrophoneMuscle_Specimens3_2039.txt","Muscle"
"MicrophoneMuscle_Specimens3_2040.txt","Muscle"
"MicrophoneMuscle_Specimens3_2041.txt","Muscle"
"MicrophoneMuscle_Specimens3_2042.txt","Muscle"
"MicrophoneMuscle_Specimens3_2043.txt","Muscle"
"MicrophoneMuscle_Specimens3_2044.txt","Muscle"
"MicrophoneMuscle_Specimens3_2045.txt","Muscle"
"MicrophoneMuscle_Specimens3_2046.txt","Muscle"
"MicrophoneMuscle_Specimens3_2047.txt","Muscle"
"MicrophoneMuscle_Specimens3_2048.txt","Muscle"
"MicrophoneMuscle_Specimens3_2049.txt","Muscle"
"MicrophoneMuscle_Specimens3_2050.txt","Muscle"
"MicrophoneMuscle_Specimens3_2051.txt","Muscle"
"MicrophoneMuscle_Specimens3_2052.txt","Muscle"
"MicrophoneMuscle_Specimens3_2053.txt","Muscle"
"MicrophoneMuscle_Specimens3_2054.txt","Muscle"
"MicrophoneMuscle_Specimens3_2055.txt","Muscle"
"MicrophoneMuscle_Specimens3_2056.txt","Muscle"
"MicrophoneMuscle_Specimens3_2057.txt","Muscle"
"MicrophoneMuscle_Specimens3_2058.txt","Muscle"
"MicrophoneMuscle_Specimens3_2059.txt","Muscle"
"MicrophoneMuscle_Specimens3_2060.txt","Muscle"
"MicrophoneMuscle_Specimens3_2061.txt","Muscle"
"MicrophoneMuscle_Specimens3_2062.txt","Muscle"
"MicrophoneMuscle_Specimens3_2063.txt","Muscle"
"MicrophoneMuscle_Specimens3_2064.txt","Muscle"
"MicrophoneMuscle_Specimens3_2065.txt","Muscle"
"MicrophoneMuscle_Specimens3_2066.txt","Muscle"
"MicrophoneMuscle_Specimens3_2067.txt","Muscle"
"MicrophoneMuscle_Specimens3_2068.txt","Muscle"
"MicrophoneMuscle_Specimens3_2069.txt","Muscle"
"MicrophoneMuscle_Specimens3_2070.txt","Muscle"
"MicrophoneMuscle_Specimens3_2071.txt","Muscle"
"MicrophoneMuscle_Specimens3_2072.txt","Muscle"
"MicrophoneMuscle_Specimens3_2073.txt","Muscle"
"MicrophoneMuscle_Specimens3_2074.txt","Muscle"
"MicrophoneMuscle_Specimens3_2075.txt","Muscle"
"MicrophoneMuscle_Specimens3_2076.txt","Muscle"
"MicrophoneMuscle_Specimens3_2077.txt","Muscle"
"MicrophoneMuscle_Specimens3_2078.txt","Muscle"
"MicrophoneMuscle_Specimens3_2079.txt","Muscle"
"MicrophoneMuscle_Specimens3_2080.txt","Muscle"
"MicrophoneMuscle_Specimens3_2081.txt","Muscle"
"MicrophoneMuscle_Specimens3_2082.txt","Muscle"
"MicrophoneMuscle_Specimens3_2083.txt","Muscle"
"MicrophoneMuscle_Specimens3_2084.txt","Muscle"
"MicrophoneMuscle_Specimens3_2085.txt","Muscle"
"MicrophoneMuscle_Specimens3_2086.txt","Muscle"
"MicrophoneMuscle_Specimens3_2087.txt","Muscle"
"MicrophoneMuscle_Specimens3_2088.txt","Muscle"
"MicrophoneMuscle_Specimens3_2089.txt","Muscle"
"MicrophoneMuscle_Specimens3_2090.txt","Muscle"
"MicrophoneMuscle_Specimens3_2091.txt","Muscle"
"MicrophoneMuscle_Specimens3_2092.txt","Muscle"
"MicrophoneMuscle_Specimens3_2093.txt","Muscle"
"MicrophoneMuscle_Specimens3_2094.txt","Muscle"
"MicrophoneMuscle_Specimens3_2095.txt","Muscle"
"MicrophoneMuscle_Specimens3_2096.txt","Muscle"
"MicrophoneMuscle_Specimens3_2097.txt","Muscle"
"MicrophoneMuscle_Specimens3_2098.txt","Muscle"
"MicrophoneMuscle_Specimens3_2099.txt","Muscle"
"MicrophoneMuscle_Specimens3_2100.txt","Muscle"
"MicrophoneMuscle_Specimens3_2101.txt","Muscle"
"MicrophoneMuscle_Specimens3_2102.txt","Muscle"
"MicrophoneMuscle_Specimens3_2103.txt","Muscle"
"MicrophoneMuscle_Specimens3_2104.txt","Muscle"
"MicrophoneMuscle_Specimens3_2105.txt","Muscle"
"MicrophoneMuscle_Specimens3_2106.txt","Muscle"
"MicrophoneMuscle_Specimens3_2107.txt","Muscle"
"MicrophoneMuscle_Specimens3_2108.txt","Muscle"
"MicrophoneMuscle_Specimens3_2109.txt","Muscle"
"MicrophoneMuscle_Specimens3_2110.txt","Muscle"
"MicrophoneMuscle_Specimens3_2111.txt","Muscle"
"MicrophoneMuscle_Specimens3_2112.txt","Muscle"
"MicrophoneMuscle_Specimens3_2113.txt","Muscle"
"MicrophoneMuscle_Specimens3_2114.txt","Muscle"
"MicrophoneMuscle_Specimens3_2115.txt","Muscle"
"MicrophoneMuscle_Specimens3_2116.txt","Muscle"
"MicrophoneMuscle_Specimens3_2117.txt","Muscle"
"MicrophoneMuscle_Specimens3_2118.txt","Muscle"
"MicrophoneMuscle_Specimens3_2119.txt","Muscle"
"MicrophoneMuscle_Specimens3_2120.txt","Muscle"
"MicrophoneMuscle_Specimens3_2121.txt","Muscle"
"MicrophoneMuscle_Specimens3_2122.txt","Muscle"
"MicrophoneMuscle_Specimens3_2123.txt","Muscle"
"MicrophoneMuscle_Specimens3_2124.txt","Muscle"
"MicrophoneMuscle_Specimens3_2125.txt","Muscle"
"MicrophoneMuscle_Specimens3_2126.txt","Muscle"
"MicrophoneMuscle_Specimens3_2127.txt","Muscle"
"MicrophoneMuscle_Specimens3_2128.txt","Muscle"
"MicrophoneMuscle_Specimens3_2129.txt","Muscle"
"MicrophoneMuscle_Specimens3_2130.txt","Muscle"
"MicrophoneMuscle_Specimens3_2131.txt","Muscle"
"MicrophoneMuscle_Specimens3_2132.txt","Muscle"
"MicrophoneMuscle_Specimens3_2133.txt","Muscle"
"MicrophoneMuscle_Specimens3_2134.txt","Muscle"
"MicrophoneMuscle_Specimens3_2135.txt","Muscle"
"MicrophoneMuscle_Specimens3_2136.txt","Muscle"
"MicrophoneMuscle_Specimens3_2137.txt","Muscle"
"MicrophoneMuscle_Specimens3_2138.txt","Muscle"
"MicrophoneMuscle_Specimens3_2139.txt","Muscle"
"MicrophoneMuscle_Specimens3_2140.txt","Muscle"
"MicrophoneMuscle_Specimens3_2141.txt","Muscle"
"MicrophoneMuscle_Specimens3_2142.txt","Muscle"
"MicrophoneMuscle_Specimens3_2143.txt","Muscle"
"MicrophoneMuscle_Specimens3_2144.txt","Muscle"
"MicrophoneMuscle_Specimens3_2145.txt","Muscle"
"MicrophoneMuscle_Specimens3_2146.txt","Muscle"
"MicrophoneMuscle_Specimens3_2147.txt","Muscle"
"MicrophoneMuscle_Specimens3_2148.txt","Muscle"
"MicrophoneMuscle_Specimens3_2149.txt","Muscle"
"MicrophoneMuscle_Specimens3_2150.txt","Muscle"
"MicrophoneMuscle_Specimens3_2151.txt","Muscle"
"MicrophoneMuscle_Specimens3_2152.txt","Muscle"
"MicrophoneMuscle_Specimens3_2153.txt","Muscle"
"MicrophoneMuscle_Specimens3_2154.txt","Muscle"
"MicrophoneMuscle_Specimens3_2155.txt","Muscle"
"MicrophoneMuscle_Specimens3_2156.txt","Muscle"
"MicrophoneMuscle_Specimens3_2157.txt","Muscle"
"MicrophoneMuscle_Specimens3_2158.txt","Muscle"
"MicrophoneMuscle_Specimens3_2159.txt","Muscle"
"MicrophoneMuscle_Specimens3_2160.txt","Muscle"
"MicrophoneMuscle_Specimens3_2161.txt","Muscle"
"MicrophoneMuscle_Specimens3_2162.txt","Muscle"
"MicrophoneMuscle_Specimens3_2163.txt","Muscle"
"MicrophoneMuscle_Specimens3_2164.txt","Muscle"
"MicrophoneMuscle_Specimens3_2165.txt","Muscle"
"MicrophoneMuscle_Specimens3_2166.txt","Muscle"
